product_name,current_category,layer_1_score,layer_1_category,layer_2_score,layer_2_category,web_sources,web_agree_count,web_consensus_category,web_consensus_time,layer_3_score,layer_3_category,conflict_level,final_category,final_confidence,confidence_band,mapping_status,reason,revenue_weight
DESI COW GHEE 500ml JIVIKA ORGANICS,<NA>,70,Home Care,85,Home Care,synthetic: keyword consensus; query: DESI COW GHEE 500ml JIVIKA ORGANICS category retail,0,,,0,UNKNOWN,none,Home Care,83.19,MEDIUM,CONFIDENT,"Keyword→Home Care:70, Web→Home Care:85",0.0393
FULL CREAM MILK 500ml HERITAGE,<NA>,70,Dairy,85,Beverages,synthetic: brand consensus; query: FULL CREAM MILK 500ml HERITAGE brand category India,0,,,75,Beverages,low,Beverages,81.96,MEDIUM,CONFIDENT,"Keyword→Dairy:70, Web→Beverages:85, Brand/Price→Beverages:75",0.832
PANEER 200g SINGLE BLOCK MILKY MIST,<NA>,70,Dairy,85,Snacks,synthetic: brand consensus; query: PANEER 200g SINGLE BLOCK MILKY MIST brand category India,0,,,75,Snacks,low,Snacks,81.96,MEDIUM,CONFIDENT,"Keyword→Dairy:70, Web→Snacks:85, Brand/Price→Snacks:75",0.1411
Akshayakalpa Organic Ghee 490ml,<NA>,70,Home Care,85,Personal Care,synthetic: brand consensus; query: Akshayakalpa Organic Ghee 490ml brand category India,0,,,75,Personal Care,low,Personal Care,81.96,MEDIUM,CONFIDENT,"Keyword→Home Care:70, Web→Personal Care:85, Brand/Price→Personal Care:75",0.0406
PEANUT OIL 1LT COLD PRESSED JIVIKA ORGANICS,<NA>,70,Home Care,85,Dairy,synthetic: brand consensus; query: PEANUT OIL 1LT COLD PRESSED JIVIKA ORGANICS brand category India,0,,,75,Dairy,low,Dairy,81.96,MEDIUM,CONFIDENT,"Keyword→Home Care:70, Web→Dairy:85, Brand/Price→Dairy:75",0.0386
NATURAL ROCK SALT 1Kg JIVIKA ORGANICS,<NA>,70,Organic,85,Snacks,synthetic: brand consensus; query: NATURAL ROCK SALT 1Kg JIVIKA ORGANICS brand category India,0,,,75,Snacks,low,Snacks,81.96,MEDIUM,CONFIDENT,"Keyword→Organic:70, Web→Snacks:85, Brand/Price→Snacks:75",0.0381
SESAME OIL 1Lt COLD PRESSED JIVIKA ORGANICS,<NA>,70,Home Care,85,Personal Care,synthetic: brand consensus; query: SESAME OIL 1Lt COLD PRESSED JIVIKA ORGANICS brand category India,0,,,75,Personal Care,low,Personal Care,81.96,MEDIUM,CONFIDENT,"Keyword→Home Care:70, Web→Personal Care:85, Brand/Price→Personal Care:75",0.0372
AKSHAYA KALPA ORGANIC COW GHEE 195ml,<NA>,70,Home Care,85,Dairy,synthetic: brand consensus; query: AKSHAYA KALPA ORGANIC COW GHEE 195ml brand category India,0,,,75,Dairy,low,Dairy,81.96,MEDIUM,CONFIDENT,"Keyword→Home Care:70, Web→Dairy:85, Brand/Price→Dairy:75",0.0177
FRESH CREAM 250ml UHT MILKY MIST,<NA>,70,Dairy,85,Beverages,synthetic: brand consensus; query: FRESH CREAM 250ml UHT MILKY MIST brand category India,0,,,75,Beverages,low,Beverages,81.96,MEDIUM,CONFIDENT,"Keyword→Dairy:70, Web→Beverages:85, Brand/Price→Beverages:75",0.017
MILK CHOCOLATE SMOOTH N CREAMY 150g AMUL,<NA>,70,Dairy,85,Breakfast,synthetic: brand consensus; query: MILK CHOCOLATE SMOOTH N CREAMY 150g AMUL brand category India,0,,,75,Breakfast,low,Breakfast,81.96,MEDIUM,CONFIDENT,"Keyword→Dairy:70, Web→Breakfast:85, Brand/Price→Breakfast:75",0.0164
NATURAL BROWN SUGAR 1Kg JIVIKA ORGANICS,<NA>,70,Organic,85,Breakfast,synthetic: brand consensus; query: NATURAL BROWN SUGAR 1Kg JIVIKA ORGANICS brand category India,0,,,75,Breakfast,low,Breakfast,81.96,MEDIUM,CONFIDENT,"Keyword→Organic:70, Web→Breakfast:85, Brand/Price→Breakfast:75",0.0159
NATURAL COW GHEE 500ml JIVIKA ORGANICS,<NA>,70,Home Care,85,Dairy,synthetic: brand consensus; query: NATURAL COW GHEE 500ml JIVIKA ORGANICS brand category India,0,,,75,Dairy,low,Dairy,81.96,MEDIUM,CONFIDENT,"Keyword→Home Care:70, Web→Dairy:85, Brand/Price→Dairy:75",0.0118
ORGANIC GREEK YOGHURT NATURAL 100g AKSHAYAKALPA,<NA>,70,Organic,85,Beverages,synthetic: brand consensus; query: ORGANIC GREEK YOGHURT NATURAL 100g AKSHAYAKALPA brand category India,0,,,75,Beverages,low,Beverages,81.96,MEDIUM,CONFIDENT,"Keyword→Organic:70, Web→Beverages:85, Brand/Price→Beverages:75",0.0116
LASSI BLUBERRY 180ml MILKYMIST,<NA>,70,Dairy,85,Beverages,synthetic: brand consensus; query: LASSI BLUBERRY 180ml MILKYMIST brand category India,0,,,75,Beverages,low,Beverages,81.96,MEDIUM,CONFIDENT,"Keyword→Dairy:70, Web→Beverages:85, Brand/Price→Beverages:75",0.0053
LASSI 200ml MILKY MIST UHT ROSE,<NA>,70,Dairy,85,Beverages,synthetic: brand consensus; query: LASSI 200ml MILKY MIST UHT ROSE brand category India,0,,,75,Beverages,low,Beverages,81.96,MEDIUM,CONFIDENT,"Keyword→Dairy:70, Web→Beverages:85, Brand/Price→Beverages:75",0.0044
BUFFALO GHEE 500ml JIVIKA ORGANICS,<NA>,70,Home Care,85,Dairy,synthetic: brand consensus; query: BUFFALO GHEE 500ml JIVIKA ORGANICS brand category India,0,,,75,Dairy,low,Dairy,81.96,MEDIUM,CONFIDENT,"Keyword→Home Care:70, Web→Dairy:85, Brand/Price→Dairy:75",0.0039
MILKSHAKE CHOCOLATE 180ml EPIGAMIA,juices,50,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: MILKSHAKE CHOCOLATE 180ml EPIGAMIA category retail; query: MILKSHAKE CHOCOLATE 180ml EPIGAMIA grocery shelf location India,0,,,75,Beverages,none,Beverages,80.79,MEDIUM,CONFIDENT,"Keyword→Beverages:50, Web→Beverages:95, Brand/Price→Beverages:75",0.0715
MILK SHAKE CHOCOLATE 220ML MILKY MIST,juices,50,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: MILK SHAKE CHOCOLATE 220ML MILKY MIST category retail; query: MILK SHAKE CHOCOLATE 220ML MILKY MIST grocery shelf location India,0,,,75,Beverages,none,Beverages,80.79,MEDIUM,CONFIDENT,"Keyword→Beverages:50, Web→Beverages:95, Brand/Price→Beverages:75",0.0382
CHOCOLATE MILK SHAKE 180ML HERITAGE,juices,50,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: CHOCOLATE MILK SHAKE 180ML HERITAGE category retail; query: CHOCOLATE MILK SHAKE 180ML HERITAGE grocery shelf location India,0,,,75,Beverages,none,Beverages,80.79,MEDIUM,CONFIDENT,"Keyword→Beverages:50, Web→Beverages:95, Brand/Price→Beverages:75",0.0253
AKSHAYAKALPA UNSALTED TABLE BUTTER 100g TUB ORGANIC,<NA>,50,Snacks,95,Snacks,synthetic: keyword+brand consensus; query: AKSHAYAKALPA UNSALTED TABLE BUTTER 100g TUB ORGANIC category retail; query: AKSHAYAKALPA UNSALTED TABLE BUTTER 100g TUB ORGANIC grocery shelf location India,0,,,75,Snacks,none,Snacks,80.79,MEDIUM,CONFIDENT,"Keyword→Snacks:50, Web→Snacks:95, Brand/Price→Snacks:75",0.0038
ABC CANE JUICE,juices,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: ABC CANE JUICE category retail; query: ABC CANE JUICE grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.0788
MOUSAMBI JUICE,juices,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: MOUSAMBI JUICE category retail; query: MOUSAMBI JUICE grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.039
PINE APPLE JUICE,juices,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: PINE APPLE JUICE category retail; query: PINE APPLE JUICE grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.0272
COOKING BUTTER 500g HERITAGE,<NA>,40,Dairy,95,Dairy,synthetic: keyword+brand consensus; query: COOKING BUTTER 500g HERITAGE category retail; query: COOKING BUTTER 500g HERITAGE grocery shelf location India,0,,,75,Dairy,none,Dairy,77.88,MEDIUM,CONFIDENT,"Keyword→Dairy:40, Web→Dairy:95, Brand/Price→Dairy:75",0.0202
CARROT JUICE,juices,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: CARROT JUICE category retail; query: CARROT JUICE grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.016
MUSK MELON JUICE,juices,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: MUSK MELON JUICE category retail; query: MUSK MELON JUICE grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.0158
NAGPUR ORANGE JUICE,juices,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: NAGPUR ORANGE JUICE category retail; query: NAGPUR ORANGE JUICE grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.0122
AMUL BUTTER 500G SALTED,<NA>,40,Dairy,95,Dairy,synthetic: keyword+brand consensus; query: AMUL BUTTER 500G SALTED category retail; query: AMUL BUTTER 500G SALTED grocery shelf location India,0,,,75,Dairy,none,Dairy,77.88,MEDIUM,CONFIDENT,"Keyword→Dairy:40, Web→Dairy:95, Brand/Price→Dairy:75",0.012
CARROT N BEETROOT JUICE,juices,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: CARROT N BEETROOT JUICE category retail; query: CARROT N BEETROOT JUICE grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.0116
CHICOOS SAPOTA JUICE,juices,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: CHICOOS SAPOTA JUICE category retail; query: CHICOOS SAPOTA JUICE grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.0104
JIVIKA NATURALS PEANUT BUTTER500GMS,<NA>,40,Dairy,95,Dairy,synthetic: keyword+brand consensus; query: JIVIKA NATURALS PEANUT BUTTER500GMS category retail; query: JIVIKA NATURALS PEANUT BUTTER500GMS grocery shelf location India,0,,,75,Dairy,none,Dairy,77.88,MEDIUM,CONFIDENT,"Keyword→Dairy:40, Web→Dairy:95, Brand/Price→Dairy:75",0.0063
PAPPAYA JUICE,juices,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: PAPPAYA JUICE category retail; query: PAPPAYA JUICE grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.0061
MANGO JUICE,juices,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: MANGO JUICE category retail; query: MANGO JUICE grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.0047
BANANAJUICE,juices,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: BANANAJUICE category retail; query: BANANAJUICE grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.0045
CRUNCHY BANANA CHIPS 100g FLYBERRY,fruits,40,Snacks,95,Snacks,synthetic: keyword+brand consensus; query: CRUNCHY BANANA CHIPS 100g FLYBERRY category retail; query: CRUNCHY BANANA CHIPS 100g FLYBERRY grocery shelf location India,0,,,75,Snacks,none,Snacks,77.88,MEDIUM,CONFIDENT,"Keyword→Snacks:40, Web→Snacks:95, Brand/Price→Snacks:75",0.0044
Beetroot Juice,juices,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: Beetroot Juice category retail; query: Beetroot Juice grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.0039
THIS CREAMY COFFEE MOCHA 22g CONTINENETAL,<NA>,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: THIS CREAMY COFFEE MOCHA 22g CONTINENETAL category retail; query: THIS CREAMY COFFEE MOCHA 22g CONTINENETAL grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.0037
KEERA JUICE,juices,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: KEERA JUICE category retail; query: KEERA JUICE grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.0028
Mango Juices,juices,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: Mango Juices category retail; query: Mango Juices grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.0022
GRAPE JUICE,juices,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: GRAPE JUICE category retail; query: GRAPE JUICE grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.0015
CREAMY COFFEE HAZELNUT 22g CONTINENTAL,<NA>,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: CREAMY COFFEE HAZELNUT 22g CONTINENTAL category retail; query: CREAMY COFFEE HAZELNUT 22g CONTINENTAL grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.0012
DRAGAN FRUIT JUICE,juices,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: DRAGAN FRUIT JUICE category retail; query: DRAGAN FRUIT JUICE grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.0012
LEMON JUICE,juices,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: LEMON JUICE category retail; query: LEMON JUICE grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.0012
THIS IS CARAMEL CREAMY COFFEE22g CONTINENTAL,<NA>,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: THIS IS CARAMEL CREAMY COFFEE22g CONTINENTAL category retail; query: THIS IS CARAMEL CREAMY COFFEE22g CONTINENTAL grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.0012
AVOCADO JUICE,juices,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: AVOCADO JUICE category retail; query: AVOCADO JUICE grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.0008
ANJUR JUICE,juices,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: ANJUR JUICE category retail; query: ANJUR JUICE grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.0007
JUBJUB GUAVA JUICE,juices,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: JUBJUB GUAVA JUICE category retail; query: JUBJUB GUAVA JUICE grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.0006
ASH GOURD JUICE,juices,40,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: ASH GOURD JUICE category retail; query: ASH GOURD JUICE grocery shelf location India,0,,,75,Beverages,none,Beverages,77.88,MEDIUM,CONFIDENT,"Keyword→Beverages:40, Web→Beverages:95, Brand/Price→Beverages:75",0.0003
KINLEY WATER 1Lt,<NA>,20,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: KINLEY WATER 1Lt category retail; query: KINLEY WATER 1Lt grocery shelf location India,0,,,92,Beverages,none,Beverages,77.0,MEDIUM,CONFIDENT,"Keyword→Beverages:20, Web→Beverages:95, Brand/Price→Beverages:92",0.007
BUTTER UNSALTED 500G AMUL,<NA>,50,Snacks,85,Dairy,synthetic: brand consensus; query: BUTTER UNSALTED 500G AMUL brand category India,0,,,75,Dairy,low,Dairy,76.12,MEDIUM,CONFIDENT,"Keyword→Snacks:50, Web→Dairy:85, Brand/Price→Dairy:75",0.0132
COOKING BUTTER 100g AMUL UNSALTED,<NA>,50,Snacks,85,Beverages,synthetic: brand consensus; query: COOKING BUTTER 100g AMUL UNSALTED brand category India,0,,,75,Beverages,low,Beverages,76.12,MEDIUM,CONFIDENT,"Keyword→Snacks:50, Web→Beverages:85, Brand/Price→Beverages:75",0.0101
ALMOND MILK 1Lt UNSWEETENED EPIGAMIA,<NA>,50,Snacks,85,Dairy,synthetic: brand consensus; query: ALMOND MILK 1Lt UNSWEETENED EPIGAMIA brand category India,0,,,75,Dairy,low,Dairy,76.12,MEDIUM,CONFIDENT,"Keyword→Snacks:50, Web→Dairy:85, Brand/Price→Dairy:75",0.0038
ROASTED SALTED PISTA KG FLYBERRY,<NA>,50,Snacks,85,Snacks,synthetic: keyword consensus; query: ROASTED SALTED PISTA KG FLYBERRY category retail,0,,,0,UNKNOWN,none,Snacks,75.12,MEDIUM,CONFIDENT,"Keyword→Snacks:50, Web→Snacks:85",0.107
FlyberryAlmondRoastedSalted,<NA>,50,Snacks,85,Snacks,synthetic: keyword consensus; query: FlyberryAlmondRoastedSalted category retail,0,,,0,UNKNOWN,none,Snacks,75.12,MEDIUM,CONFIDENT,"Keyword→Snacks:50, Web→Snacks:85",0.0009
ROASTED SALTED ALMOND  KGS FLYBERRY,<NA>,50,Snacks,85,Snacks,synthetic: keyword consensus; query: ROASTED SALTED ALMOND  KGS FLYBERRY category retail,0,,,0,UNKNOWN,none,Snacks,75.12,MEDIUM,CONFIDENT,"Keyword→Snacks:50, Web→Snacks:85",0.0007
TONED MILK 500ml HERITAGE,<NA>,40,Dairy,85,Beverages,synthetic: brand consensus; query: TONED MILK 500ml HERITAGE brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Dairy:40, Web→Beverages:85, Brand/Price→Beverages:75",1.5797
A2 BUFFALO MILK 500ml SIDS FARM,<NA>,40,Dairy,85,Beverages,synthetic: brand consensus; query: A2 BUFFALO MILK 500ml SIDS FARM brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Dairy:40, Web→Beverages:85, Brand/Price→Beverages:75",0.6856
CURD 500g POUCH HERITAGE,<NA>,40,Home Care,85,Beverages,synthetic: brand consensus; query: CURD 500g POUCH HERITAGE brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Home Care:40, Web→Beverages:85, Brand/Price→Beverages:75",0.6133
SWEET POTATO,vegetables,40,Confectionery,85,Beverages,synthetic: brand consensus; query: SWEET POTATO brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Confectionery:40, Web→Beverages:85, Brand/Price→Beverages:75",0.5128
SWEET CORN,<NA>,40,Confectionery,85,Beverages,synthetic: brand consensus; query: SWEET CORN brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Confectionery:40, Web→Beverages:85, Brand/Price→Beverages:75",0.4045
CURD TUB 1KG HERITAGE,<NA>,40,Dairy,85,Snacks,synthetic: brand consensus; query: CURD TUB 1KG HERITAGE brand category India,0,,,75,Snacks,low,Snacks,73.21,LOW,AMBIGUOUS,"Keyword→Dairy:40, Web→Snacks:85, Brand/Price→Snacks:75",0.3865
COW MILK 500ML POUCH SIDS FARM,<NA>,40,Home Care,85,Beverages,synthetic: brand consensus; query: COW MILK 500ML POUCH SIDS FARM brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Home Care:40, Web→Beverages:85, Brand/Price→Beverages:75",0.3292
CABBAGE,vegetables,40,Home Care,85,Beverages,synthetic: brand consensus; query: CABBAGE brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Home Care:40, Web→Beverages:85, Brand/Price→Beverages:75",0.3089
NATURAL CURD 450g SIDS FARM,<NA>,40,Dairy,85,Beverages,synthetic: brand consensus; query: NATURAL CURD 450g SIDS FARM brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Dairy:40, Web→Beverages:85, Brand/Price→Beverages:75",0.2101
GAVVALU SWEET 250G VELLANKI FOODS,<NA>,40,Confectionery,85,Snacks,synthetic: brand consensus; query: GAVVALU SWEET 250G VELLANKI FOODS brand category India,0,,,75,Snacks,low,Snacks,73.21,LOW,AMBIGUOUS,"Keyword→Confectionery:40, Web→Snacks:85, Brand/Price→Snacks:75",0.2048
BUFFALO GHEE 250g  VELLANKI FOODS,<NA>,40,Home Care,85,Breakfast,synthetic: brand consensus; query: BUFFALO GHEE 250g  VELLANKI FOODS brand category India,0,,,75,Breakfast,low,Breakfast,73.21,LOW,AMBIGUOUS,"Keyword→Home Care:40, Web→Breakfast:85, Brand/Price→Breakfast:75",0.1763
PREMIUM MILK BREAD 400g SPENCERS AKSHAYA  FOODS,<NA>,40,Dairy,85,Beverages,synthetic: brand consensus; query: PREMIUM MILK BREAD 400g SPENCERS AKSHAYA  FOODS brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Dairy:40, Web→Beverages:85, Brand/Price→Beverages:75",0.1698
CARRY BAG 8Kg HOLDING CAPACITY,<NA>,40,Home Care,85,Beverages,synthetic: brand consensus; query: CARRY BAG 8Kg HOLDING CAPACITY brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Home Care:40, Web→Beverages:85, Brand/Price→Beverages:75",0.1582
GHEE ARISELU 250g VELLANKI FOODS,<NA>,40,Home Care,85,Breakfast,synthetic: brand consensus; query: GHEE ARISELU 250g VELLANKI FOODS brand category India,0,,,75,Breakfast,low,Breakfast,73.21,LOW,AMBIGUOUS,"Keyword→Home Care:40, Web→Breakfast:85, Brand/Price→Breakfast:75",0.132
ORGANIC MALAI PANEER 200g AKSHAYAKALPA,<NA>,40,Organic,85,Snacks,synthetic: brand consensus; query: ORGANIC MALAI PANEER 200g AKSHAYAKALPA brand category India,0,,,75,Snacks,low,Snacks,73.21,LOW,AMBIGUOUS,"Keyword→Organic:40, Web→Snacks:85, Brand/Price→Snacks:75",0.1284
BUFFALO CURD 400g SIDS FARM,<NA>,40,Dairy,85,Beverages,synthetic: brand consensus; query: BUFFALO CURD 400g SIDS FARM brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Dairy:40, Web→Beverages:85, Brand/Price→Beverages:75",0.1135
SPECIAL  LONG LIFE MILK 500ML HERITAGE,<NA>,40,Dairy,85,Beverages,synthetic: brand consensus; query: SPECIAL  LONG LIFE MILK 500ML HERITAGE brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Dairy:40, Web→Beverages:85, Brand/Price→Beverages:75",0.1001
KIMIA DATES PLASTIC BOX 400G ORIGINAL,fruits,40,Home Care,85,Breakfast,synthetic: brand consensus; query: KIMIA DATES PLASTIC BOX 400G ORIGINAL brand category India,0,,,75,Breakfast,low,Breakfast,73.21,LOW,AMBIGUOUS,"Keyword→Home Care:40, Web→Breakfast:85, Brand/Price→Breakfast:75",0.0945
