product_name,current_category,layer_1_score,layer_1_category,layer_2_score,layer_2_category,web_sources,web_agree_count,web_consensus_category,web_consensus_time,layer_3_score,layer_3_category,conflict_level,final_category,final_confidence,confidence_band,mapping_status,reason,revenue_weight,_pnorm
CORN FLOUR 200g EVR,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: CORN FLOUR 200g EVR brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0013,corn flour 200g evr
ENG ITEM PARSLEY SAMBERRY,,0,UNKNOWN,85,Dairy,synthetic: brand consensus; query: ENG ITEM PARSLEY SAMBERRY brand category India,0,,,75,Dairy,none,Dairy,85.21,HIGH,AUTO-MAP,"Web→Dairy:85, Brand/Price→Dairy:75",0.0013,eng item parsley samberry
FRUIT BASKET 450 SADGURU,fruits,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: FRUIT BASKET 450 SADGURU brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.0013,fruit basket 450 sadguru
LOTUS ECLAIRS  250G,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: LOTUS ECLAIRS  250G brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0012,lotus eclairs  250g
THREE MANGO RAI PWD 500G,fruits,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: THREE MANGO RAI PWD 500G brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0012,three mango rai pwd 500g
red thotakura,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: red thotakura brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0012,red thotakura
CHIKKUDUKAYA PICKLE 250g AHA,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: CHIKKUDUKAYA PICKLE 250g AHA brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0011,chikkudukaya pickle 250g aha
LETTUCE RED ENG ITEM SAMBERRY,vegetables,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: LETTUCE RED ENG ITEM SAMBERRY brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.0011,lettuce red eng item samberry
THREE MANGO MIRCHI PWD 200G,fruits,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: THREE MANGO MIRCHI PWD 200G brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0011,three mango mirchi pwd 200g
THUMMIKURA,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: THUMMIKURA brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0011,thummikura
WHOLE WHEAT BREAD 400g MR BREADY NANDAS,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: WHOLE WHEAT BREAD 400g MR BREADY NANDAS brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0011,whole wheat bread 400g mr bready nandas
ASPARAGUS KG SAMBERRY,,0,UNKNOWN,85,Dairy,synthetic: brand consensus; query: ASPARAGUS KG SAMBERRY brand category India,0,,,75,Dairy,none,Dairy,85.21,HIGH,AUTO-MAP,"Web→Dairy:85, Brand/Price→Dairy:75",0.001,asparagus kg samberry
BITTER GUARD PICKLE 250G VELLANKI FOODS,vegetables,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: BITTER GUARD PICKLE 250G VELLANKI FOODS brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0009,bitter guard pickle 250g vellanki foods
FRUIT BASKET 240 SADGURU,fruits,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: FRUIT BASKET 240 SADGURU brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.0009,fruit basket 240 sadguru
KANDI KARAM 250GM AHA,,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: KANDI KARAM 250GM AHA brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0009,kandi karam 250gm aha
KARIVEPAKU KARAM 250g AHA,,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: KARIVEPAKU KARAM 250g AHA brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0009,karivepaku karam 250g aha
MUNAGAKU KARAM 250g AHA,,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: MUNAGAKU KARAM 250g AHA brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0009,munagaku karam 250g aha
SAUNF 100gm EVR,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: SAUNF 100gm EVR brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0009,saunf 100gm evr
TAMARIND PICKLE250G VELLANKI FOODS,,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: TAMARIND PICKLE250G VELLANKI FOODS brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0009,tamarind pickle250g vellanki foods
AASHIRVAD CHILLI PWD 100G,vegetables,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: AASHIRVAD CHILLI PWD 100G brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0008,aashirvad chilli pwd 100g
AMUL INDIA TWILIGHT TRYST 125g,,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: AMUL INDIA TWILIGHT TRYST 125g brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.0008,amul india twilight tryst 125g
IMP ORANGE CANE,fruits,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: IMP ORANGE CANE brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0008,imp orange cane
MARATHI MOGGA 50gms EVR,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: MARATHI MOGGA 50gms EVR brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0008,marathi mogga 50gms evr
MODERN  CRUST PIZZA BASE 150g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: MODERN  CRUST PIZZA BASE 150g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0008,modern  crust pizza base 150g
WHITE JOWAR RAWA 500g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: WHITE JOWAR RAWA 500g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0008,white jowar rawa 500g
MANGO BELLAM AVAKAI 250g AHA,fruits,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: MANGO BELLAM AVAKAI 250g AHA brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0007,mango bellam avakai 250g aha
NANDAS Mr BREADRY ZERO MAIDA 450g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: NANDAS Mr BREADRY ZERO MAIDA 450g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0007,nandas mr breadry zero maida 450g
TAMARIND PICKLE 500g AHA,,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: TAMARIND PICKLE 500g AHA brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.0007,tamarind pickle 500g aha
ANJEER BOX PACK ANAND,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: ANJEER BOX PACK ANAND brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0006,anjeer box pack anand
CHICKPEAS 50g FLYBERRY GOURMET,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: CHICKPEAS 50g FLYBERRY GOURMET brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0006,chickpeas 50g flyberry gourmet
ELEPHANT FOREST HONEY 500G 1+1,,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: ELEPHANT FOREST HONEY 500G 1+1 brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.0006,elephant forest honey 500g 1+1
MASALA KARAM 250g AHA,,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: MASALA KARAM 250g AHA brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0006,masala karam 250g aha
ROUND CHEKKALU 250g VELLANKI FOODS,,0,UNKNOWN,85,Breakfast,synthetic: brand consensus; query: ROUND CHEKKALU 250g VELLANKI FOODS brand category India,0,,,75,Breakfast,none,Breakfast,85.21,HIGH,AUTO-MAP,"Web→Breakfast:85, Brand/Price→Breakfast:75",0.0006,round chekkalu 250g vellanki foods
THIS IS CAPPUCCINO 22g CONTINENTAL,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: THIS IS CAPPUCCINO 22g CONTINENTAL brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0006,this is cappuccino 22g continental
HEKATPY PEARL MILLET COOKIE 125g,,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: HEKATPY PEARL MILLET COOKIE 125g brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0005,hekatpy pearl millet cookie 125g
HEKTAPY OAT COOKIES  125g,,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: HEKTAPY OAT COOKIES  125g brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0005,hektapy oat cookies  125g
THREE MANGO RAI PWD 200G,fruits,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: THREE MANGO RAI PWD 200G brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0005,three mango rai pwd 200g
ASL  IDLY & DOSA BATTER  1KG,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: ASL  IDLY & DOSA BATTER  1KG brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0004,asl  idly & dosa batter  1kg
CUCUMBER WHITE,vegetables,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: CUCUMBER WHITE brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0004,cucumber white
FLYBERRY SPICED CHICKPEAS CRISP 31g,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: FLYBERRY SPICED CHICKPEAS CRISP 31g brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0004,flyberry spiced chickpeas crisp 31g
DOUBLE BEANS,vegetables,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: DOUBLE BEANS brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0003,double beans
IODIZED SALT 1KG PON,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: IODIZED SALT 1KG PON brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0003,iodized salt 1kg pon
MOONGDAL RICE RAWA 500G AISHWARYA,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: MOONGDAL RICE RAWA 500G AISHWARYA brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0003,moongdal rice rawa 500g aishwarya
Snake Gourd Small,vegetables,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: Snake Gourd Small brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0003,snake gourd small
WHEAT GRASS,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: WHEAT GRASS brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0003,wheat grass
koyakura,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: koyakura brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0003,koyakura
FILTER COFFE STRONG 5 10ml ID FRESH,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: FILTER COFFE STRONG 5 10ml ID FRESH brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0002,filter coffe strong 5 10ml id fresh
PARSLEY PACK,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: PARSLEY PACK brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0002,parsley pack
SUN MELON YELLOW,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: SUN MELON YELLOW brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0002,sun melon yellow
THADKA MIX POPU DINUSULU 200G,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: THADKA MIX POPU DINUSULU 200G brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0002,thadka mix popu dinusulu 200g
VARI NUKA AISHWARYA 500G,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: VARI NUKA AISHWARYA 500G brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0002,vari nuka aishwarya 500g
YELLOW CAULIFLOWER PC,vegetables,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: YELLOW CAULIFLOWER PC brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0002,yellow cauliflower pc
LETTUCE ROCKET ARUGULA KG ENGLISH ITEM SAMBERRY,vegetables,0,UNKNOWN,85,Dairy,synthetic: brand consensus; query: LETTUCE ROCKET ARUGULA KG ENGLISH ITEM SAMBERRY brand category India,0,,,75,Dairy,none,Dairy,85.21,HIGH,AUTO-MAP,"Web→Dairy:85, Brand/Price→Dairy:75",0.0001,lettuce rocket arugula kg english item samberry
NUVULA KARAM FLYBERRY,,0,UNKNOWN,85,Personal Care,synthetic: brand consensus; query: NUVULA KARAM FLYBERRY brand category India,0,,,75,Personal Care,none,Personal Care,85.21,HIGH,AUTO-MAP,"Web→Personal Care:85, Brand/Price→Personal Care:75",0.0001,nuvula karam flyberry
REDCHILLY,,0,UNKNOWN,85,Beverages,synthetic: brand consensus; query: REDCHILLY brand category India,0,,,75,Beverages,none,Beverages,85.21,HIGH,AUTO-MAP,"Web→Beverages:85, Brand/Price→Beverages:75",0.0001,redchilly
mulagaku,,0,UNKNOWN,85,Snacks,synthetic: brand consensus; query: mulagaku brand category India,0,,,75,Snacks,none,Snacks,85.21,HIGH,AUTO-MAP,"Web→Snacks:85, Brand/Price→Snacks:75",0.0001,mulagaku
WALNUT PREMIUM KGS FLYBERRY,,70,Snacks,85,Snacks,synthetic: keyword consensus; query: WALNUT PREMIUM KGS FLYBERRY category retail,0,,,0,UNKNOWN,none,Snacks,83.19,MEDIUM,CONFIDENT,"Keyword→Snacks:70, Web→Snacks:85",0.188,walnut premium kgs flyberry
CALIFORNIAN ALMOND PREMIUM KG FLYBERRY,,70,Snacks,85,Snacks,synthetic: keyword consensus; query: CALIFORNIAN ALMOND PREMIUM KG FLYBERRY category retail,0,,,0,UNKNOWN,none,Snacks,83.19,MEDIUM,CONFIDENT,"Keyword→Snacks:70, Web→Snacks:85",0.1571,californian almond premium kg flyberry
DESI COW GHEE 500ml JIVIKA ORGANICS,,70,Home Care,85,Home Care,synthetic: keyword consensus; query: DESI COW GHEE 500ml JIVIKA ORGANICS category retail,0,,,0,UNKNOWN,none,Home Care,83.19,MEDIUM,CONFIDENT,"Keyword→Home Care:70, Web→Home Care:85",0.0393,desi cow ghee 500ml jivika organics
FULL CREAM MILK 500ml HERITAGE,,70,Dairy,85,Beverages,synthetic: brand consensus; query: FULL CREAM MILK 500ml HERITAGE brand category India,0,,,75,Beverages,low,Beverages,81.96,MEDIUM,CONFIDENT,"Keyword→Dairy:70, Web→Beverages:85, Brand/Price→Beverages:75",0.832,full cream milk 500ml heritage
PANEER 200g SINGLE BLOCK MILKY MIST,,70,Dairy,85,Snacks,synthetic: brand consensus; query: PANEER 200g SINGLE BLOCK MILKY MIST brand category India,0,,,75,Snacks,low,Snacks,81.96,MEDIUM,CONFIDENT,"Keyword→Dairy:70, Web→Snacks:85, Brand/Price→Snacks:75",0.1411,paneer 200g single block milky mist
Akshayakalpa Organic Ghee 490ml,,70,Home Care,85,Personal Care,synthetic: brand consensus; query: Akshayakalpa Organic Ghee 490ml brand category India,0,,,75,Personal Care,low,Personal Care,81.96,MEDIUM,CONFIDENT,"Keyword→Home Care:70, Web→Personal Care:85, Brand/Price→Personal Care:75",0.0406,akshayakalpa organic ghee 490ml
PEANUT OIL 1LT COLD PRESSED JIVIKA ORGANICS,,70,Home Care,85,Dairy,synthetic: brand consensus; query: PEANUT OIL 1LT COLD PRESSED JIVIKA ORGANICS brand category India,0,,,75,Dairy,low,Dairy,81.96,MEDIUM,CONFIDENT,"Keyword→Home Care:70, Web→Dairy:85, Brand/Price→Dairy:75",0.0386,peanut oil 1lt cold pressed jivika organics
NATURAL ROCK SALT 1Kg JIVIKA ORGANICS,,70,Organic,85,Snacks,synthetic: brand consensus; query: NATURAL ROCK SALT 1Kg JIVIKA ORGANICS brand category India,0,,,75,Snacks,low,Snacks,81.96,MEDIUM,CONFIDENT,"Keyword→Organic:70, Web→Snacks:85, Brand/Price→Snacks:75",0.0381,natural rock salt 1kg jivika organics
SESAME OIL 1Lt COLD PRESSED JIVIKA ORGANICS,,70,Home Care,85,Personal Care,synthetic: brand consensus; query: SESAME OIL 1Lt COLD PRESSED JIVIKA ORGANICS brand category India,0,,,75,Personal Care,low,Personal Care,81.96,MEDIUM,CONFIDENT,"Keyword→Home Care:70, Web→Personal Care:85, Brand/Price→Personal Care:75",0.0372,sesame oil 1lt cold pressed jivika organics
AKSHAYA KALPA ORGANIC COW GHEE 195ml,,70,Home Care,85,Dairy,synthetic: brand consensus; query: AKSHAYA KALPA ORGANIC COW GHEE 195ml brand category India,0,,,75,Dairy,low,Dairy,81.96,MEDIUM,CONFIDENT,"Keyword→Home Care:70, Web→Dairy:85, Brand/Price→Dairy:75",0.0177,akshaya kalpa organic cow ghee 195ml
FRESH CREAM 250ml UHT MILKY MIST,,70,Dairy,85,Beverages,synthetic: brand consensus; query: FRESH CREAM 250ml UHT MILKY MIST brand category India,0,,,75,Beverages,low,Beverages,81.96,MEDIUM,CONFIDENT,"Keyword→Dairy:70, Web→Beverages:85, Brand/Price→Beverages:75",0.017,fresh cream 250ml uht milky mist
MILK CHOCOLATE SMOOTH N CREAMY 150g AMUL,,70,Dairy,85,Breakfast,synthetic: brand consensus; query: MILK CHOCOLATE SMOOTH N CREAMY 150g AMUL brand category India,0,,,75,Breakfast,low,Breakfast,81.96,MEDIUM,CONFIDENT,"Keyword→Dairy:70, Web→Breakfast:85, Brand/Price→Breakfast:75",0.0164,milk chocolate smooth n creamy 150g amul
NATURAL BROWN SUGAR 1Kg JIVIKA ORGANICS,,70,Organic,85,Breakfast,synthetic: brand consensus; query: NATURAL BROWN SUGAR 1Kg JIVIKA ORGANICS brand category India,0,,,75,Breakfast,low,Breakfast,81.96,MEDIUM,CONFIDENT,"Keyword→Organic:70, Web→Breakfast:85, Brand/Price→Breakfast:75",0.0159,natural brown sugar 1kg jivika organics
NATURAL COW GHEE 500ml JIVIKA ORGANICS,,70,Home Care,85,Dairy,synthetic: brand consensus; query: NATURAL COW GHEE 500ml JIVIKA ORGANICS brand category India,0,,,75,Dairy,low,Dairy,81.96,MEDIUM,CONFIDENT,"Keyword→Home Care:70, Web→Dairy:85, Brand/Price→Dairy:75",0.0118,natural cow ghee 500ml jivika organics
ORGANIC GREEK YOGHURT NATURAL 100g AKSHAYAKALPA,,70,Organic,85,Beverages,synthetic: brand consensus; query: ORGANIC GREEK YOGHURT NATURAL 100g AKSHAYAKALPA brand category India,0,,,75,Beverages,low,Beverages,81.96,MEDIUM,CONFIDENT,"Keyword→Organic:70, Web→Beverages:85, Brand/Price→Beverages:75",0.0116,organic greek yoghurt natural 100g akshayakalpa
RAISIN N ALMOND 150G CHOCOLATE AMUL,,70,Snacks,85,Breakfast,synthetic: brand consensus; query: RAISIN N ALMOND 150G CHOCOLATE AMUL brand category India,0,,,75,Breakfast,low,Breakfast,81.96,MEDIUM,CONFIDENT,"Keyword→Snacks:70, Web→Breakfast:85, Brand/Price→Breakfast:75",0.0108,raisin n almond 150g chocolate amul
LASSI BLUBERRY 180ml MILKYMIST,,70,Dairy,85,Beverages,synthetic: brand consensus; query: LASSI BLUBERRY 180ml MILKYMIST brand category India,0,,,75,Beverages,low,Beverages,81.96,MEDIUM,CONFIDENT,"Keyword→Dairy:70, Web→Beverages:85, Brand/Price→Beverages:75",0.0053,lassi bluberry 180ml milkymist
LASSI 200ml MILKY MIST UHT ROSE,,70,Dairy,85,Beverages,synthetic: brand consensus; query: LASSI 200ml MILKY MIST UHT ROSE brand category India,0,,,75,Beverages,low,Beverages,81.96,MEDIUM,CONFIDENT,"Keyword→Dairy:70, Web→Beverages:85, Brand/Price→Beverages:75",0.0044,lassi 200ml milky mist uht rose
BUFFALO GHEE 500ml JIVIKA ORGANICS,,70,Home Care,85,Dairy,synthetic: brand consensus; query: BUFFALO GHEE 500ml JIVIKA ORGANICS brand category India,0,,,75,Dairy,low,Dairy,81.96,MEDIUM,CONFIDENT,"Keyword→Home Care:70, Web→Dairy:85, Brand/Price→Dairy:75",0.0039,buffalo ghee 500ml jivika organics
MILKSHAKE CHOCOLATE 180ml EPIGAMIA,juices,50,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: MILKSHAKE CHOCOLATE 180ml EPIGAMIA category retail; query: MILKSHAKE CHOCOLATE 180ml EPIGAMIA grocery shelf location India,0,,,75,Beverages,none,Beverages,80.79,MEDIUM,CONFIDENT,"Keyword→Beverages:50, Web→Beverages:95, Brand/Price→Beverages:75",0.0715,milkshake chocolate 180ml epigamia
MILK SHAKE CHOCOLATE 220ML MILKY MIST,juices,50,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: MILK SHAKE CHOCOLATE 220ML MILKY MIST category retail; query: MILK SHAKE CHOCOLATE 220ML MILKY MIST grocery shelf location India,0,,,75,Beverages,none,Beverages,80.79,MEDIUM,CONFIDENT,"Keyword→Beverages:50, Web→Beverages:95, Brand/Price→Beverages:75",0.0382,milk shake chocolate 220ml milky mist
CHOCOLATE MILK SHAKE 180ML HERITAGE,juices,50,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: CHOCOLATE MILK SHAKE 180ML HERITAGE category retail; query: CHOCOLATE MILK SHAKE 180ML HERITAGE grocery shelf location India,0,,,75,Beverages,none,Beverages,80.79,MEDIUM,CONFIDENT,"Keyword→Beverages:50, Web→Beverages:95, Brand/Price→Beverages:75",0.0253,chocolate milk shake 180ml heritage
